,chrom,start,end,hops,TTAAs,lambda,pValue,negLog10pValue,density
777,chr1,109239891,109251365,35,29,2.0271997128311834,7.445160995171882e-31,30.12812590656744,0.0030503747603276973
778,chr1,109251365,109274038,7,20,1.3980687674697818,0.0006173503306709336,3.2094683148980914,0.00030873726458783575
779,chr1,109274038,109274187,6,1,0.06990343837348909,1.5263471146287404e-10,9.81634668995576,0.040268456375838924
780,chr1,109274187,109298298,33,80,5.592275069879127,2.4022288905381134e-15,14.619385614267964,0.0013686699017046162
781,chr1,109298298,109384176,29,477,33.34394010415429,0.7969498799418414,0.09856899045976472,0.0003376883485875311
782,chr1,109384176,109398853,29,109,7.61947478271031,2.7918738045551076e-09,8.554104216143426,0.001975880629556449
783,chr1,109398853,109399891,20,13,0.9087446988553581,2.5540096992631715e-20,19.592777457766232,0.019267822736030827
784,chr1,109399891,109402566,8,32,2.2369100279516507,0.0021882710173861722,2.6598988916318627,0.0029906542056074765
785,chr1,109402566,109422747,5,133,9.297157303674048,0.9542714653075982,0.020328062282930357,0.00024775779198255786
786,chr1,109422747,109427567,28,36,2.516523781445607,4.8380442098680264e-20,19.315330167389185,0.005809128630705394
787,chr1,109427567,109545452,40,456,31.87596789831102,0.09178817069425732,1.0372132853917737,0.0003393137379649659
788,chr1,109545452,109547864,19,17,1.1883584523493145,7.068566191318582e-17,16.150668670835184,0.007877280265339967
789,chr1,109547864,109563534,12,121,8.458316043192179,0.1478041732891891,0.8303133033506743,0.0007657945118059987
790,chr1,109563534,109563884,8,5,0.34951719186744545,4.0510418959437316e-09,8.392433265312317,0.022857142857142857
791,chr1,109563884,109717994,133,743,51.93825471150239,4.391751590581351e-21,20.357362232740748,0.0008630199208357667
792,chr1,109717994,109725241,21,45,3.1456547268070087,2.7793848013994355e-11,10.556051321680592,0.002897750793431765
793,chr1,109725241,109725794,21,3,0.20971031512046726,9.093972491668031e-35,34.04124636382509,0.0379746835443038
794,chr1,109725794,109731875,17,45,3.1456547268070087,4.229786395531231e-08,7.373681563968795,0.002795592830126624
795,chr1,109731875,109732655,12,5,0.34951719186744545,5.026953924812916e-15,14.298695095335125,0.015384615384615385
796,chr1,109732655,109957184,140,858,59.97715012445364,9.553097618688818e-19,18.019855784377004,0.00062352747306584
797,chr1,109957184,109959654,11,21,1.4679722058432707,4.4797599465772187e-07,6.348745257580006,0.004453441295546558
798,chr1,109959654,109960752,34,9,0.6291309453614018,2.6404406630623007e-46,45.57832358768852,0.030965391621129327
799,chr1,109960752,110042756,115,500,34.95171918674454,1.0196241325530645e-26,25.99155989416138,0.0014023706160675089
800,chr1,110042756,110337123,94,1038,72.55976903168167,0.008867659509744727,2.0521909907805873,0.00031932927264265355
801,chr1,110337123,110338083,25,11,0.7689378221083799,4.322274956827529e-29,28.36428760940217,0.026041666666666668
802,chr1,110338083,110357538,35,163,11.39426045487872,1.5283058281470303e-08,7.815789730716758,0.001799023387304035
803,chr1,110357538,110473068,61,637,44.52849024391255,0.010952091497860065,1.9605029366007152,0.0005280013849216653
804,chr1,110473068,110644593,25,606,42.361483654334386,0.9984315162853736,0.0006817185943439856,0.00014575134819997084
805,chr1,110644593,110769810,62,895,62.56357734427273,0.5452528533179155,0.2634020530725386,0.000495140436202752
806,chr1,110769810,110772163,15,14,0.9786481372288471,2.2140204761199545e-13,12.654818366914936,0.006374840628984276
807,chr1,110772163,110916349,50,947,66.19855613969416,0.9833199371056055,0.007305155298187961,0.0003467743054110663
808,chr1,110916349,110919229,31,25,1.7475859593372272,7.34433663320386e-28,27.134047425135755,0.010763888888888889
809,chr1,110919229,110963005,24,369,25.794368759817473,0.6646618732704478,0.17739923276965336,0.0005482456140350877
810,chr1,110963005,110964093,8,5,0.34951719186744545,4.0510418959437316e-09,8.392433265312317,0.007352941176470588
811,chr1,110964093,111117561,57,1013,70.81218307234444,0.9593287180241558,0.018032554495166726,0.00037141293298928766
812,chr1,111117561,111118183,6,5,0.34951719186744545,1.8783814053922572e-06,5.726216219610241,0.00964630225080386
813,chr1,111118183,111233958,91,798,55.78294382204429,9.319592818125803e-06,5.030603061970496,0.0007860073418268193
814,chr1,111233958,111233986,6,1,0.06990343837348909,1.5263471146287404e-10,9.81634668995576,0.21428571428571427
815,chr1,111233986,111237425,10,9,0.6291309453614018,1.5130950040880227e-09,8.82013380267354,0.002907822041291073
816,chr1,111237425,111499002,96,1589,111.07656357547415,0.9329927407343839,0.03012173532237953,0.0003670047443009133
817,chr1,111499002,111529585,46,143,9.99619168740894,1.0321370638919612e-16,15.986262626217187,0.001504103586960076
818,chr1,111529585,111529613,8,1,0.06990343837348909,1.3289015404988832e-14,13.876507195131056,0.2857142857142857
819,chr1,111529613,111571709,41,316,22.08948652602255,0.0002028796099680572,3.692761598719908,0.0009739642721398708
820,chr1,111571709,111576482,27,20,1.3980687674697818,2.0291673575472608e-25,24.69268213263057,0.0056568196103079825
821,chr1,111576482,111576689,12,3,0.20971031512046726,1.2447415478102608e-17,16.90492081403971,0.057971014492753624
822,chr1,111576689,111607238,28,207,14.470011743312241,0.0010298358605569532,2.987231989406393,0.0009165602802055714
823,chr1,111607238,111607266,10,1,0.06990343837348909,7.20494848203625e-19,18.142369120200076,0.35714285714285715
824,chr1,111607266,111621790,11,84,5.871888823373083,0.037553009394205514,1.4253552541078096,0.0007573671164968328
825,chr1,111621790,111667071,123,416,29.07983036337146,2.653912660778245e-38,37.57611337369698,0.002716371104878426
826,chr1,111667071,111715270,45,406,28.38079597963657,0.002398801367476749,2.6200057122573712,0.0009336293284093031
827,chr1,111715270,111752310,3,109,7.61947478271031,0.9815225395311493,0.00809972287843469,8.099352051835853e-05
828,chr1,111752310,111773080,26,147,10.275805440902895,2.7644485815783766e-05,4.558391483476901,0.0012518054886856043
829,chr1,111773080,111800308,5,122,8.52821948156567,0.9268755790070778,0.03297856032936301,0.0001836344939033348
830,chr1,111800308,111800336,6,1,0.06990343837348909,1.5263471146287404e-10,9.81634668995576,0.21428571428571427
831,chr1,111800336,111977109,132,736,51.448930642887966,5.2519147104928675e-21,20.279682335336382,0.0007467203701922805
832,chr1,111977109,111977657,11,4,0.27961375349395634,1.5840680468452338e-14,13.80022616634839,0.020072992700729927
833,chr1,111977657,112023222,47,177,12.372908592107567,4.880310112473267e-14,13.311552580485653,0.001031493470865796
834,chr1,112023222,112362677,77,1729,120.86304494776263,0.999991972533641,3.486298336455991e-06,0.0002268341900988349
835,chr1,112362677,112440205,62,530,37.04882233794922,0.00011198953476640779,3.9508225595222766,0.0007997110721287792
836,chr1,112440205,112450782,32,98,6.85053696060193,2.8058785947464287e-12,11.551931124031947,0.003025432542308783
837,chr1,112450782,112590022,116,858,59.97715012445364,9.468795005019398e-11,10.023705285618512,0.0008330939385234128
838,chr1,112590022,112594765,33,53,3.7048822337949217,1.869748545252985e-20,19.7282167960047,0.006957621758380772
839,chr1,112594765,112594846,10,1,0.06990343837348909,7.20494848203625e-19,18.142369120200076,0.12345679012345678
840,chr1,112594846,112596220,15,16,1.1184550139758254,1.4400231406206248e-12,11.8416305289026,0.010917030567685589
841,chr1,112596220,112671235,40,573,40.05467018800925,0.5244677951742087,0.2802811744056725,0.0005332266879957342
842,chr1,112671235,112678089,22,32,2.2369100279516507,5.1790804339906766e-15,14.285747344095633,0.0032098044937262913
843,chr1,112678089,112849702,75,676,47.254724340478624,0.00011894676743854476,3.924647356087233,0.0004370298287425778
844,chr1,112849702,112857878,20,30,2.0971031512046725,1.516923665660543e-13,12.819036273146372,0.002446183953033268
845,chr1,112857878,112897842,17,163,11.39426045487872,0.07170692582019904,1.1444388959328429,0.0004253828445601041
846,chr1,112897842,112897870,4,1,0.06990343837348909,9.408586404515758e-07,6.026475622357565,0.14285714285714285
847,chr1,112897870,112902976,3,21,1.4679722058432707,0.18315749485347313,0.737175305189947,0.0005875440658049354
848,chr1,112902976,112905133,25,18,1.2582618907228036,6.0072548308801894e-24,23.221323944663652,0.011590171534538712
849,chr1,112905133,113063149,100,961,67.177204276923,0.00010916220862358494,3.9619276860533317,0.0006328473066018631
850,chr1,113063149,113063177,4,1,0.06990343837348909,9.408586404515758e-07,6.026475622357565,0.14285714285714285
851,chr1,113063177,113070881,5,30,2.0971031512046725,0.06183903461524291,1.20873729891744,0.0006490134994807892
852,chr1,113070881,113070927,6,2,0.13980687674697817,9.201543991911931e-09,8.036139293208098,0.13043478260869565
853,chr1,113070927,113172454,73,624,43.61974554505719,3.0117620353747704e-05,4.521179345488044,0.0007190205561082274
854,chr1,113172454,113195421,2,129,9.017543550180092,0.9987852362180645,0.0005278859006011188,8.708146471023643e-05
855,chr1,113195421,113199814,14,13,0.9087446988553581,1.2886819059353519e-12,11.889854269260574,0.0031868882312770315
856,chr1,113199814,113200000,15,4,0.27961375349395634,2.9382743278082353e-21,20.53190765936552,0.08064516129032258
857,chr1,113200000,113206095,19,33,2.30681346632514,7.29771919225607e-12,11.136812851796247,0.003117309269893355
858,chr1,113206095,113206666,13,4,0.27961375349395634,7.912169658493575e-18,17.101704408853042,0.02276707530647986
859,chr1,113206666,113254927,50,286,19.99238337481788,1.2314434891518695e-08,7.909585513108374,0.0010360332359462092
860,chr1,113254927,113256029,13,7,0.48932406861442357,9.405411115839304e-15,14.026622216441277,0.011796733212341199
861,chr1,113256029,113385365,69,853,59.62763293258619,0.12646852897618452,0.8980175329261733,0.0005334941547596956
862,chr1,113385365,113389312,21,23,1.607779082590249,9.057382761000116e-17,16.042997278776202,0.0053204965796807705
863,chr1,113389312,113389584,19,3,0.20971031512046726,8.69322532834977e-31,30.060819063318494,0.06985294117647059
864,chr1,113389584,113397260,55,66,4.61362693265028,2.8330984214408958e-39,38.54773833788824,0.00716519020323085
865,chr1,113397260,113456911,94,586,40.963414886864605,9.576892728628387e-13,12.018775377112282,0.0015758327605572412
866,chr1,113456911,113457168,8,3,0.20971031512046726,7.701522790799213e-11,10.113423395054157,0.0311284046692607
867,chr1,113457168,113494703,31,254,17.75547334686623,0.0027416634649015475,2.561985855274454,0.0008258958305581457
868,chr1,113494703,113545843,104,443,30.967223199455663,5.536147437933754e-25,24.256792352325068,0.002033633163863903
869,chr1,113545843,113683235,89,1072,74.9364859363803,0.061590285931864386,1.2104877797002531,0.0006477815302201002
870,chr1,113683235,113708422,70,201,14.050591113071306,1.792792419063667e-26,25.746469992910846,0.0027792114979949974
871,chr1,113708422,113757732,38,370,25.86427219819096,0.014886836081275489,1.8271975936144866,0.0007706347596836341
872,chr1,113757732,113758434,18,7,0.48932406861442357,2.5421599329826113e-22,21.594797130482682,0.02564102564102564
873,chr1,113758434,113765273,34,69,4.823337247770747,5.407547425247612e-18,17.266999663024695,0.004971487059511625
874,chr1,113765273,113804221,52,375,26.213789390058405,5.778327959183225e-06,5.238197812643859,0.0013351134846461949
875,chr1,113804221,113812468,56,61,4.264109740782835,3.984379748669664e-42,41.3996392759481,0.006790348005335274
876,chr1,113812468,113812724,21,1,0.06990343837348909,9.93456044421829e-45,44.00285134353892,0.08203125
877,chr1,113812724,113815648,25,28,1.9572962744576943,1.9257961053074635e-19,18.715389695938043,0.008549931600547196
878,chr1,113815648,113829730,15,105,7.339861029216354,0.008571938334168307,2.0669209618983793,0.0010651896037494673
879,chr1,113829730,113830970,22,16,1.1184550139758254,3.58678209375881e-21,20.44529500702984,0.017741935483870968
880,chr1,113830970,113837304,27,63,4.403916617529813,3.220224859825936e-13,12.492113801604784,0.004262709188506473
881,chr1,113837304,113865731,30,180,12.582618907228035,2.1151275934405646e-05,4.674663429019079,0.0010553347169944068
882,chr1,113865731,113882218,63,129,9.017543550180092,1.0539775741129347e-31,30.977168629676243,0.003821192454661248
883,chr1,113882218,113928165,56,256,17.895280223613206,4.918154753447469e-13,12.308197809978981,0.0012187955688075392
884,chr1,113928165,113928948,15,4,0.27961375349395634,2.9382743278082353e-21,20.53190765936552,0.019157088122605363
885,chr1,113928948,113976545,75,355,24.815720622588625,4.0083579571056413e-16,15.397033501748075,0.0015757295627875706
886,chr1,113976545,113976877,10,3,0.20971031512046726,3.747182588757666e-14,13.426295144547536,0.030120481927710843
887,chr1,113976877,114031619,48,250,17.47585959337227,1.3883465084738768e-09,8.857502127586447,0.0008768404515728326
888,chr1,114031619,114033848,13,12,0.838841260481869,7.515725990016562e-12,11.12402906188618,0.005832211754149843
889,chr1,114033848,114034702,30,10,0.6990343837348909,4.1457901535842826e-38,37.38239268426021,0.0351288056206089
890,chr1,114034702,114214250,165,833,58.22956416511641,2.584967155398427e-30,29.587544970682163,0.0009189743132755586
891,chr1,114214250,114215232,9,13,0.9087446988553581,5.158768794428232e-07,6.2874539358898405,0.009164969450101833
892,chr1,114215232,114370091,209,905,63.26261172800762,2.6186703680658406e-47,46.58191916608024,0.0013496148108924893
893,chr1,114370091,114370151,6,1,0.06990343837348909,1.5263471146287404e-10,9.81634668995576,0.1
894,chr1,114370151,114427865,68,519,36.279884515840834,1.6740233023947777e-06,5.7762385009239825,0.0011782236545725474
895,chr1,114427865,114428746,19,9,0.6291309453614018,6.78603960888623e-22,21.168383609785135,0.021566401816118047
896,chr1,114428746,114480227,82,431,30.128381938973796,5.112505488711841e-15,14.291366212732086,0.0015928206522794817
897,chr1,114480227,114480273,12,2,0.13980687674697817,1.0232465580377363e-19,18.99001970754537,0.2608695652173913
898,chr1,114480273,114511581,99,225,15.728273634035045,5.5576090982985224e-45,44.25511200315457,0.003162131084706784
899,chr1,114511581,114513552,65,17,1.1883584523493145,2.799276719426659e-87,86.55295416770754,0.03297818366311517
900,chr1,114513552,114522257,36,53,3.7048822337949217,2.1979356315304124e-23,22.657985030420484,0.004135554279149914
901,chr1,114522257,114522593,16,5,0.34951719186744545,1.7064564284116637e-21,20.767904796246732,0.047619047619047616
902,chr1,114522593,114557252,70,208,14.53991518168573,1.2174308913135737e-25,24.91455568257577,0.002019677428662108
903,chr1,114557252,114558766,14,19,1.3281653290962927,1.771417770493844e-10,9.751679002884648,0.009247027741083224
904,chr1,114558766,114558843,15,1,0.06990343837348909,3.330587639836168e-30,29.477479133994372,0.19480519480519481
905,chr1,114558843,114579082,35,129,9.017543550180092,4.1835864217830555e-11,10.378451255215179,0.001729334453283265
906,chr1,114579082,114582454,29,29,2.0271997128311834,1.2687366746606414e-23,22.89662850604458,0.00860023724792408
907,chr1,114582454,114582563,12,2,0.13980687674697817,1.0232465580377363e-19,18.99001970754537,0.11009174311926606
908,chr1,114582563,114620619,53,299,20.901128073673238,2.954184805742422e-09,8.529562339896216,0.001392684464998949
909,chr1,114620619,114620793,8,4,0.27961375349395634,7.23062203782119e-10,9.140824339500382,0.04597701149425287
910,chr1,114620793,114660195,49,308,21.530259019034638,2.660218966491631e-07,6.575082614487283,0.0012435916958530024
911,chr1,114660195,114660222,4,1,0.06990343837348909,9.408586404515758e-07,6.026475622357565,0.14814814814814814
912,chr1,114660222,114755640,173,783,54.734392246441956,3.5022968239265383e-37,36.455647049705846,0.001813075101133958
913,chr1,114755640,114755764,11,2,0.13980687674697817,8.790744492558078e-18,17.055974342751263,0.08870967741935484
914,chr1,114755764,114756653,4,5,0.34951719186744545,0.000470922963236414,3.3270501318896,0.0044994375703037125
915,chr1,114756653,114756796,12,4,0.27961375349395634,3.6843326267465154e-16,15.433641167986748,0.08391608391608392
916,chr1,114756796,114781357,71,183,12.792329222348503,1.5588438100220536e-29,28.807197397218925,0.002890761776800619
917,chr1,114781357,114803404,15,139,9.716577933914984,0.06953031876537331,1.1578257795641136,0.0006803646754660498
918,chr1,114803404,114804072,9,10,0.6990343837348909,5.8666691696130735e-08,7.231608401618766,0.01347305389221557
919,chr1,114804072,114884744,85,715,49.9809584370447,4.087254412816089e-06,5.388568328610077,0.0010536493454978183
920,chr1,114884744,114885104,8,5,0.34951719186744545,4.0510418959437316e-09,8.392433265312317,0.022222222222222223
921,chr1,114885104,115142537,180,1927,134.70392574571346,0.00011455634448164833,3.94098085324832,0.0006992110568575124
922,chr1,115142537,115143884,17,9,0.6291309453614018,5.884673756743402e-19,18.23027760921367,0.012620638455827766
923,chr1,115143884,115270467,104,817,57.11110915114058,1.654376250927021e-08,7.781365712970445,0.0008215953169066936
924,chr1,115270467,115311863,6,217,15.169046127047132,0.9975170106942621,0.0010796895382967785,0.00014494154024543435
925,chr1,115311863,115466928,135,935,65.35971487921229,3.416313397429628e-14,13.466442295907147,0.0008706026505014027
926,chr1,115466928,115513474,6,210,14.679722058432707,0.9965166967997797,0.001515420227657319,0.00012890473939758518
927,chr1,115513474,115667925,112,960,67.10730083854952,3.4857380589169905e-07,6.457705251718609,0.0007251490764061094
928,chr1,115667925,115670898,19,23,1.607779082590249,1.483191640638564e-14,13.828802730903714,0.006390850992263707
929,chr1,115670898,115694133,18,101,7.060247275722397,0.0003992993088580366,3.3987014415196635,0.0007746933505487411
930,chr1,115694133,115694857,10,4,0.27961375349395634,6.245186054162092e-13,12.204454618764256,0.013812154696132596
931,chr1,115694857,115710835,22,84,5.871888823373083,2.74306482442295e-07,6.5617639289771255,0.0013768932281887595
932,chr1,115710835,115711691,21,4,0.27961375349395634,3.576864686381058e-32,31.44649748900104,0.02453271028037383
933,chr1,115711691,115716288,24,15,1.0485515756023362,1.839271001033929e-24,23.735354276426648,0.005220796171416141
934,chr1,115716288,115795996,65,527,36.83911202282875,1.7388704583967624e-05,4.759732770670662,0.0008154764891855271
935,chr1,115795996,115929934,207,928,64.87039081059787,1.0435989729038432e-44,43.98146635699843,0.0015454911974197016
936,chr1,115929934,115930033,6,2,0.13980687674697817,9.201543991911931e-09,8.036139293208098,0.06060606060606061
937,chr1,115930033,115949366,16,130,9.08744698855358,0.023784900840392323,1.623698654820502,0.0008276004758702736
938,chr1,115949366,115952787,22,22,1.5378756442167598,2.6519945482219187e-18,17.57642737305745,0.006430868167202572
939,chr1,115952787,115953004,12,3,0.20971031512046726,1.2447415478102608e-17,16.90492081403971,0.055299539170506916
940,chr1,115953004,115982434,50,238,16.637018332890403,3.272973770301821e-11,10.48505747512549,0.0016989466530750934
941,chr1,115982434,116007604,12,156,10.904936386264298,0.40938628773016433,0.38786670799216505,0.0004767580452920143
942,chr1,116007604,116010313,16,25,1.7475859593372272,7.018295705515376e-11,10.153768337379077,0.005906238464377999
943,chr1,116010313,116223043,161,1345,94.02012461234283,2.229339156351806e-10,9.651823855913035,0.0007568279039157617
944,chr1,116223043,116311861,134,509,35.580850132105944,1.7513988957185842e-36,35.75661492845698,0.0015087031907946588
945,chr1,116311861,116312443,16,2,0.13980687674697817,8.926974866578837e-28,27.049295687957347,0.027491408934707903
946,chr1,116312443,116360372,87,299,20.901128073673238,3.723939340613661e-27,26.42899740187204,0.0018151849610882763
947,chr1,116360372,116361122,11,5,0.34951719186744545,1.7298656534523104e-13,12.76198762417174,0.014666666666666666
948,chr1,116361122,116371878,8,71,4.963144124517725,0.1295507451444882,0.8875600847143681,0.0007437709185570844
949,chr1,116371878,116376949,31,24,1.677682520963738,2.216770399998111e-28,27.654279286216852,0.006113192664168803
950,chr1,116376949,116418115,38,254,17.75547334686623,2.0045523736013253e-05,4.697982592309987,0.0009230918719331487
951,chr1,116418115,116419031,46,5,0.34951719186744545,1.2895289007028172e-79,78.88956892008277,0.05021834061135371
952,chr1,116419031,116449915,35,169,11.813681085119656,3.6202275229543044e-08,7.441264134202071,0.0011332728921124207
953,chr1,116449915,116453555,27,19,1.3281653290962927,5.433483438322841e-26,25.264921652364507,0.007417582417582417
954,chr1,116453555,116466372,24,68,4.753433809397258,3.032392820759464e-10,9.518214540230666,0.0018725130685807911
955,chr1,116466372,116471872,41,42,2.9359444116865414,2.56792834662161e-32,31.590417098633168,0.007454545454545454
956,chr1,116471872,116486574,21,65,4.54372349427679,1.672026724688096e-08,7.7767567853349115,0.0014283770915521697
957,chr1,116486574,116489499,22,16,1.1184550139758254,3.58678209375881e-21,20.44529500702984,0.007521367521367521
958,chr1,116489499,116537392,53,271,18.94383179921554,1.0792003688587117e-10,9.966897914899091,0.0011066335372601425
959,chr1,116537392,116537914,10,7,0.48932406861442357,1.3911588888070818e-10,9.856623264981796,0.019157088122605363
960,chr1,116537914,116553585,17,125,8.737929796686135,0.008520241709688068,2.06954808461185,0.0010848063301639973
961,chr1,116553585,116554780,9,14,0.9786481372288471,9.44355061293876e-07,6.024864687726784,0.007531380753138075
962,chr1,116554780,116618403,33,363,25.374948129576538,0.0827535722208848,1.0822132499711754,0.0005186803514452321
963,chr1,116618403,116619634,33,17,1.1883584523493145,1.0812290532485487e-35,34.9660822930732,0.026807473598700244
964,chr1,116619634,116621964,3,10,0.6990343837348909,0.03402420931772105,1.4682119584961377,0.0012875536480686696
965,chr1,116621964,116623035,13,9,0.6291309453614018,2.1678551752479682e-13,12.663969734445239,0.012138188608776844
966,chr1,116623035,116727313,137,524,36.62940170770828,5.891353961105785e-37,36.22978488343664,0.001313795815032893
967,chr1,116727313,116853959,85,658,45.99646244975582,1.7063931597080386e-07,6.767920898479284,0.0006711621369802441
968,chr1,116853959,116855416,33,8,0.5592275069879127,3.1337574072862807e-46,45.503934626487336,0.022649279341111873
969,chr1,116855416,116859709,5,21,1.4679722058432707,0.017108471099866202,1.7667887994921843,0.0011646866992778943
970,chr1,116859709,116860786,13,6,0.4194206302409345,1.3526866546064394e-15,14.868802794633613,0.012070566388115135
971,chr1,116860786,116877892,17,99,6.920440398975419,0.0008486839946886776,3.071253988095448,0.000993803343855957
972,chr1,116877892,116878652,59,6,0.4194206302409345,2.6014053737887906e-103,102.58479196695757,0.07763157894736843
973,chr1,116878652,116909645,88,166,11.603970769999188,2.7422243413119915e-46,45.56189701847124,0.0028393508211531637
974,chr1,116909645,117046247,111,778,54.38487505457451,1.1434144900518933e-11,10.941796308440003,0.0008125796108402512
975,chr1,117046247,117058225,37,86,6.011695700120061,1.4051170842919044e-17,16.852287485763682,0.003088996493571548
976,chr1,117058225,117058552,22,7,0.48932406861442357,8.263768898275064e-29,28.082821836649046,0.0672782874617737
977,chr1,117058552,117060426,23,11,0.7689378221083799,4.397253408972917e-26,25.356818505736356,0.012273212379935965
978,chr1,117060426,117128594,60,443,30.967223199455663,2.4323926982585765e-06,5.613966308955621,0.000880178382818918
979,chr1,117128594,117129241,18,3,0.20971031512046726,7.880552100153053e-29,28.10344335539742,0.027820710973724884
980,chr1,117129241,117132393,11,36,2.516523781445607,6.528106652006154e-05,4.185212758972425,0.0034898477157360407
981,chr1,117132393,117159558,16,156,10.904936386264298,0.08761965501057059,1.0573984611247513,0.0005889931897662433
982,chr1,117159558,117163994,20,49,3.425268480300965,7.884971680768018e-10,9.103199862120528,0.004508566275924256
983,chr1,117163994,117268720,69,526,36.76920858445526,1.3588637530047173e-06,5.866824085787407,0.0006588621736722495
984,chr1,117268720,117269835,11,4,0.27961375349395634,1.5840680468452338e-14,13.80022616634839,0.009865470852017937
985,chr1,117269835,117357494,96,582,40.68380113337065,1.1837559482970903e-13,12.9267378256815,0.001095152808040247
986,chr1,117357494,117365144,25,36,2.516523781445607,6.032496640589953e-17,16.21950291127142,0.0032679738562091504
987,chr1,117365144,117366449,35,11,0.7689378221083799,4.649282106290951e-45,44.332614101162925,0.02681992337164751
988,chr1,117366449,117386414,103,186,13.00203953746897,1.4408672214311462e-55,54.84137603837869,0.005159028299524167
989,chr1,117386414,117571373,304,1564,109.32897761613692,1.1972844455420987e-52,51.921802659573586,0.001643607502203191
990,chr1,117571373,117571893,11,5,0.34951719186744545,1.7298656534523104e-13,12.76198762417174,0.021153846153846155
991,chr1,117571893,117591063,18,46,3.215558165180498,1.0172658672362405e-08,7.992565527329286,0.0009389671361502347
992,chr1,117591063,117592197,23,7,0.48932406861442357,1.7565266830997266e-30,29.75534524852783,0.020282186948853614
993,chr1,117592197,117636851,82,239,16.706921771263893,2.767218279552705e-30,29.55795658214336,0.0018363416491243786
994,chr1,117636851,117752065,64,581,40.613897694997156,0.00042041155607615884,3.376325354796195,0.0005554880483274602
995,chr1,117752065,117758876,21,37,2.5864272198190963,7.746050739499689e-13,12.110919662551,0.003083247687564234
996,chr1,117758876,117974739,202,1670,116.73874208372678,5.507578414532869e-13,12.259039310835117,0.0009357787114975702
997,chr1,117974739,118048768,18,563,39.35563580427436,0.9999493039255247,2.2017583506010982e-05,0.00024314795553094057
998,chr1,118048768,118116151,73,613,42.85080772294881,1.7332137719574957e-05,4.761147868759874,0.001083359304275559
999,chr1,118116151,118124191,28,59,4.124302864035856,1.0489298327007683e-14,13.979253562607287,0.003482587064676617
1000,chr1,118124191,118477573,162,2653,185.45382200486654,0.9629907252388555,0.016377895634534113,0.0004584274241472401
1001,chr1,118477573,118485631,28,74,5.172854439638193,2.179859749083587e-12,11.661571447752506,0.003474807644576818
1002,chr1,118485631,118694356,127,1619,113.17366672667883,0.1066373652010999,0.9720905940214248,0.0006084561025272488
1003,chr1,118694356,119022213,86,2140,149.59335811926664,0.9999999935925515,2.782719518476158e-09,0.0002623094824877919
1004,chr1,119022213,119163008,98,1015,70.95198994909143,0.0013524126468875547,2.8688907766464364,0.0006960474448666501
1005,chr1,119163008,119648724,164,2792,195.17039993878151,0.9898446613198714,0.004432954922523501,0.00033764586713223366
1006,chr1,119648724,119648817,12,2,0.13980687674697817,1.0232465580377363e-19,18.99001970754537,0.12903225806451613
1007,chr1,119648817,119660339,12,86,6.011695700120061,0.02035674188599888,1.6912917299777401,0.0010414858531504947
1008,chr1,119660339,119660824,11,5,0.34951719186744545,1.7298656534523104e-13,12.76198762417174,0.02268041237113402
1009,chr1,119660824,119688347,33,160,11.184550139758255,9.523464274109514e-08,7.021205043059466,0.0011989972023398613
1010,chr1,119688347,119770924,29,414,28.940023486624483,0.520263361473987,0.28377675736350955,0.0003511873766302966
1011,chr1,119770924,119795901,56,148,10.345708879276385,3.7003462051972645e-23,22.431757641345726,0.002242062697681867
1012,chr1,119795901,119854428,40,351,24.53610686909467,0.0025251851772372185,2.5977067686330475,0.0006834452474926103
1013,chr1,119854428,119872714,38,129,9.017543550180092,5.913045045554149e-13,12.228188812534619,0.002078092529804222
1014,chr1,119872714,119988840,56,729,50.95960657427354,0.25785075083209286,0.5886315996392326,0.00048223481390902986
1015,chr1,119988840,119996068,30,54,3.7747856721684108,1.9946852891409604e-17,16.700125615250922,0.004150525733259546
1016,chr1,119996068,120008477,7,67,4.683530371023768,0.19315743141932643,0.7140885784209449,0.0005641066967523572
1017,chr1,120008477,120042262,152,260,18.17489397710716,3.0452726480938375e-84,83.51637381821607,0.0044990380346307535
1018,chr1,120042262,120042729,17,6,0.4194206302409345,7.278672833957505e-22,21.13794780110361,0.03640256959314775
1019,chr1,120042729,120044516,6,9,0.6291309453614018,5.038238033243003e-05,4.297721317964965,0.003357582540570789
1020,chr1,120044516,120045222,20,5,0.34951719186744545,2.1814049332335076e-28,27.661263709045137,0.028328611898016998
1021,chr1,120045222,120050972,17,37,2.5864272198190963,2.5604302994232704e-09,8.59168704212518,0.002956521739130435
1022,chr1,120050972,120051953,17,11,0.7689378221083799,1.563335449295837e-17,16.805947824189943,0.017329255861365953
1023,chr1,120051953,120052408,29,8,0.5592275069879127,3.1537408131903575e-39,38.50117400156721,0.06373626373626373
1024,chr1,120052408,120061437,136,98,6.85053696060193,1.3877110936618074e-122,121.85770093985259,0.01506257614353749
1025,chr1,120061437,120061493,8,1,0.06990343837348909,1.3289015404988832e-14,13.876507195131056,0.14285714285714285
1026,chr1,120061493,120066734,17,25,1.7475859593372272,7.169948413719327e-12,11.14448396897901,0.003243655790879603
1027,chr1,120066734,120073032,64,39,2.7262340965660745,4.047917166633189e-63,62.392768383135206,0.010161956176563989
1028,chr1,120073032,120174052,183,678,47.3945312172256,1.3212356531336205e-50,49.87901971552083,0.0018115224707978617
